SGB ID	AverageAbundance	std	q1	MedianAbundance	q3	min	max	# Samples
2294	1.495361738	1.300541465	0.634053386	0.994368751	1.835449476	0.399745378	5.392054435	16
2295	1.130492793	1.047504745	0.490970229	0.792066414	1.372334478	0.066916555	8.553104118	717
2296	0.738779447	0.737458806	0.32387289	0.412626267	0.76067936	0.112549153	2.91167059	20
2297	0.312897288		0.312897288	0.312897288	0.312897288	0.312897288	0.312897288	1
2298	0.689271454	0.451033362	0.52980708	0.689271454	0.848735829	0.370342706	1.008200203	2
2299	0.72614538	0.368900386	0.514627509	0.528643181	0.993919264	0.395850324	1.244768682	6
2300	0.393255093		0.393255093	0.393255093	0.393255093	0.393255093	0.393255093	1
2301	1.927242106	2.16018582	0.630024587	1.144527939	2.387904962	0.069518425	18.9105679	315
2302	1.529001147	0.501171723	1.351810185	1.529001147	1.706192109	1.174619223	1.883383071	2
2303	2.809985482	3.906047117	0.736598722	1.456180298	3.145438659	0	32.93825194	995
2304	2.792666232	2.940468035	0.742102982	1.699609139	3.631599601	0.243721305	17.23281804	68
2305	1.702054637	0.707434471	1.410930907	1.878686196	2.217582776	0.266279684	2.533861171	12
2306	0.411500516	0.115618443	0.370623224	0.411500516	0.452377809	0.329745931	0.493255101	2
2307	4.800140878	1.876667667	4.136638662	4.800140878	5.463643095	3.473136445	6.127145311	2
2309	0.185784251		0.185784251	0.185784251	0.185784251	0.185784251	0.185784251	1
2310	0.304365148	0.089005452	0.272531933	0.342402598	0.355217088	0.202661269	0.368031578	3
2311	0.934140419	1.427527836	0.368978568	0.575986841	0.930115718	0.103354551	10.49753936	58
2312	2.442252062	2.367011662	0.909415972	1.759718604	2.851562939	0.172805378	12.10697276	54
2313	2.829946906	3.76887666	0.943626783	1.69298494	3.071527666	0	37.03900109	181
2315	0.825526156		0.825526156	0.825526156	0.825526156	0.825526156	0.825526156	1
2317	4.805875215	5.774964228	0.763196909	1.858940994	7.597503194	0.412927384	16.30361551	8
2318	1.684912693	1.425328235	0.785056812	1.297296339	2.151032226	0	15.11689501	2559
2320	1.140762008	0.288292274	1.038835297	1.140762008	1.242688719	0.936908586	1.34461543	2
2321	0.644750785	0.398887595	0.372244377	0.586309657	0.813454314	0.097103842	1.863393275	42
2322	0.305692064		0.305692064	0.305692064	0.305692064	0.305692064	0.305692064	1
2323	0.485537025	0.478102648	0.197376548	0.330460247	0.460277048	0.080349196	1.639708602	9
2324	0.295263106		0.295263106	0.295263106	0.295263106	0.295263106	0.295263106	1
2325	0.528683322	0.469294581	0.263474386	0.378086295	0.640953368	0.045932519	3.086733892	106
2326	0.407510958	0.331801801	0.18057781	0.279095467	0.551300891	0.031976078	1.553150127	91
2327	0.247335696	0.001049141	0.246964769	0.247335696	0.247706624	0.246593842	0.248077551	2
2328	0.571795895	0.548117231	0.256174007	0.416660015	0.679527723	0.048578285	3.618406521	195
2329	0.500189091		0.500189091	0.500189091	0.500189091	0.500189091	0.500189091	1
2476	1.382843628	0.78878072	0.833818845	1.277667334	1.826692117	0.607435335	2.368604509	4
2477	0.697210978	0.442026511	0.32995857	0.595292323	0.982031578	0.150207091	1.767532089	18
2478	0.64732726	0.252287187	0.55813027	0.64732726	0.736524251	0.468933279	0.825721241	2
2479	1.150297603	0.930872521	0.498537397	0.933866261	1.34542619	0.150750723	5.396317125	118
2480	1.475390681	0.711032863	0.932935508	1.367234171	1.995273946	0.537430267	2.769022926	13
2482	1.327440855		1.327440855	1.327440855	1.327440855	1.327440855	1.327440855	1
2483	2.838468466	3.21569233	0.685785396	1.522499663	3.820182219	0.192342427	13.94204943	31
2485	1.940328752		1.940328752	1.940328752	1.940328752	1.940328752	1.940328752	1
2487	0.672909681	0.414288734	0.39368681	0.615267043	0.894489913	0.262373632	1.198731006	4
2488	0.463860981	0.28876196	0.292605132	0.33827454	0.50953039	0.286759839	0.892135002	4
2489	0.447757644	0.275680183	0.251847067	0.360394363	0.53478844	0.228039702	1.059599772	8
2490	0.695332713	0.40180305	0.553273883	0.695332713	0.837391544	0.411215052	0.979450375	2
2491	0.190489618	0.07888556	0.162599361	0.190489618	0.218379875	0.134709104	0.246270132	2
2492	3.006178674	2.472154835	2.13213995	3.006178674	3.880217398	1.258101225	4.754256122	2
2493	0.78723025	0.402588315	0.700058079	0.948292641	1.067292529	0.12358509	1.096922913	5
2495	1.354955564	0.975342962	0.70547154	1.1001957	1.671142272	0.261482996	5.554420756	77
2496	0.357548663		0.357548663	0.357548663	0.357548663	0.357548663	0.357548663	1
2497	1.570358789	1.313815527	0.666804002	0.809388851	2.605700684	0.357492432	4.229792808	26
2498	2.442677578	1.149463572	1.475571303	2.462771423	3.507915417	1.117143257	3.649986491	5
2499	0.933491775	0.541186185	0.545275228	0.865775113	1.224495356	0.162872484	2.479689257	21
2500	2.025851312	1.321156487	1.108853793	1.459533302	2.959268761	0.59397485	4.305673438	8
2502	2.371501044	1.668004867	1.092450352	2.134785221	3.249917479	0.141103584	7.995877341	56
2503	0.263490886	0.034120039	0.243956594	0.248362428	0.27546095	0.23955076	0.302559471	3
2504	0.339619714	0.140073352	0.290096305	0.339619714	0.389143122	0.240572897	0.438666531	2
2505	0.159168287		0.159168287	0.159168287	0.159168287	0.159168287	0.159168287	1
2506	0.387285084		0.387285084	0.387285084	0.387285084	0.387285084	0.387285084	1
2507	0.774270532	0.484734204	0.602891111	0.774270532	0.945649954	0.431511689	1.117029375	2
2508	0.378679022	0.312639615	0.152625609	0.220991099	0.630637514	0.128187075	0.804881428	6
2509	0.574376077	0.383922436	0.398480018	0.515684001	0.69158006	0.172132504	1.0940038	4
2510	0.504682149	0.325378868	0.281736346	0.371160708	0.660416466	0.216419368	1.107826773	8
2511	0.849404039	0.472286524	0.586664602	0.910970833	1.17371027	0.257830645	1.317843843	4
2512	0.482875525	0.395511406	0.343041126	0.482875525	0.622709923	0.203206727	0.762544322	2
2513	0.925998871	0.687390765	0.537429195	0.677239366	1.190188795	0.397619024	1.703138223	3
2514	1.267624106	0.783099864	0.997623584	1.6257514	1.716688274	0.369495769	1.807625149	3
2515	1.00951809	0.402480507	0.831731596	1.033543331	1.211329824	0.502419498	1.468566198	4
2516	0.714823129	0.383879012	0.441132965	0.553049911	1.039746256	0.264977369	1.523348609	20
2517	1.133749895	0.697940727	0.710842742	0.892514929	1.290999754	0.299736996	2.53995139	13
2518	0.940967556		0.940967556	0.940967556	0.940967556	0.940967556	0.940967556	1
2519	0.852570499		0.852570499	0.852570499	0.852570499	0.852570499	0.852570499	1
2520	0.238419008		0.238419008	0.238419008	0.238419008	0.238419008	0.238419008	1
2521	1.696438745		1.696438745	1.696438745	1.696438745	1.696438745	1.696438745	1
2522	0.294180733		0.294180733	0.294180733	0.294180733	0.294180733	0.294180733	1
2523	0.346853644	0.14355599	0.239773761	0.337048754	0.444128637	0.20347433	0.509842736	4
2524	0.325155035	0.216873452	0.214252609	0.294392237	0.390643967	0.061171112	1.337551423	68
2526	0.498655526		0.498655526	0.498655526	0.498655526	0.498655526	0.498655526	1
2527	0.328993449		0.328993449	0.328993449	0.328993449	0.328993449	0.328993449	1
2528	0.139857954		0.139857954	0.139857954	0.139857954	0.139857954	0.139857954	1
2529	0.10654551		0.10654551	0.10654551	0.10654551	0.10654551	0.10654551	1
2530	0.11080491		0.11080491	0.11080491	0.11080491	0.11080491	0.11080491	1
2531	0.386292974		0.386292974	0.386292974	0.386292974	0.386292974	0.386292974	1
2532	1.602679225	1.076211726	0.630269526	1.854517586	2.292203334	0.338724458	2.9080303	6
2533	0.240561012		0.240561012	0.240561012	0.240561012	0.240561012	0.240561012	1
2548	1.391293034		1.391293034	1.391293034	1.391293034	1.391293034	1.391293034	1
2549	1.938913848	0.864170466	1.444164189	1.555783706	2.242098437	1.332544671	2.928413167	3
2580	0.632183959		0.632183959	0.632183959	0.632183959	0.632183959	0.632183959	1
2933	1.213321137		1.213321137	1.213321137	1.213321137	1.213321137	1.213321137	1
3054	2.15464653		2.15464653	2.15464653	2.15464653	2.15464653	2.15464653	1
3056	2.330922987		2.330922987	2.330922987	2.330922987	2.330922987	2.330922987	1
3145	0.47306082		0.47306082	0.47306082	0.47306082	0.47306082	0.47306082	1
3320	0.855569567		0.855569567	0.855569567	0.855569567	0.855569567	0.855569567	1
3473	6.699482629	0.401957266	6.557369275	6.699482629	6.841595983	6.415255921	6.983709337	2
3516	0.278448797	0.168100993	0.151314438	0.241036484	0.385084427	0.106226199	0.589991635	9
3521	0.333803534		0.333803534	0.333803534	0.333803534	0.333803534	0.333803534	1
3539	2.054805672	2.295133201	0.755374757	1.223748944	2.100921287	0.336806514	10.68969366	25
3542	1.98230192	1.819418021	1.060379253	1.932421525	2.879284389	0.188336981	3.826147253	3
3545	1.912822772		1.912822772	1.912822772	1.912822772	1.912822772	1.912822772	1
3546	1.713991069	1.624265954	0.62774845	1.214311099	2.125120799	0.127775713	7.895340805	47
3547	2.440604779		2.440604779	2.440604779	2.440604779	2.440604779	2.440604779	1
3548	6.704415234	5.841530799	1.600492148	5.650016874	9.206544037	0.645048967	24.52159429	19
3550	5.316902679		5.316902679	5.316902679	5.316902679	5.316902679	5.316902679	1
3552	0.160483625	0.03692275	0.14285737	0.163623565	0.17967985	0.122091174	0.195736135	3
3573	0.368300926	0.258939204	0.239036908	0.305882283	0.435146301	0.127568378	0.73387076	4
3574	0.214098594	0.129008667	0.132617591	0.165043555	0.26332661	0.072932394	0.651462042	22
3575	0.107271614		0.107271614	0.107271614	0.107271614	0.107271614	0.107271614	1
3576	0.290269501		0.290269501	0.290269501	0.290269501	0.290269501	0.290269501	1
3577	0.377471438	0.419828343	0.229039704	0.377471438	0.525903172	0.08060797	0.674334906	2
3578	0.349320776	0.162215693	0.253586826	0.339656442	0.381317913	0.165351318	0.670428194	7
3579	0.22005825		0.22005825	0.22005825	0.22005825	0.22005825	0.22005825	1
3580	0.392384963	0.201830307	0.321027174	0.392384963	0.463742753	0.249669385	0.535100542	2
3581	0.269325732		0.269325732	0.269325732	0.269325732	0.269325732	0.269325732	1
3584	0.327945627		0.327945627	0.327945627	0.327945627	0.327945627	0.327945627	1
3585	1.01653073	1.316368743	0.247943716	0.813270412	0.974274759	0.184859423	4.620507421	10
3586	0.316524242		0.316524242	0.316524242	0.316524242	0.316524242	0.316524242	1
3587	0.792870331	0.462033799	0.371648316	0.649139302	1.21640826	0.349796826	1.375043034	7
3588	4.184456272	4.535898495	2.58077398	4.184456272	5.788138564	0.977091687	7.391820856	2
3589	0.512492268	0.40456901	0.280061883	0.320117243	0.648735141	0.240006523	0.977353038	3
3590	0.691904113		0.691904113	0.691904113	0.691904113	0.691904113	0.691904113	1
3591	2.17186468	1.759852005	1.63599595	3.131192657	3.187397399	0.140799243	3.243602141	3
3592	0.351276178		0.351276178	0.351276178	0.351276178	0.351276178	0.351276178	1
3593	2.226314468		2.226314468	2.226314468	2.226314468	2.226314468	2.226314468	1
3597	0.560937329	0.277314042	0.439656423	0.620697589	0.712098364	0.258615258	0.80349914	3
3598	1.787868359	0.119071118	1.745770361	1.787868359	1.829966356	1.703672364	1.872064354	2
3599	1.754358839		1.754358839	1.754358839	1.754358839	1.754358839	1.754358839	1
3600	0.406864967	0.226080452	0.200295607	0.406951275	0.495473294	0.108196048	0.823075969	11
3601	0.432074196	0.242667846	0.306728599	0.353239183	0.473081287	0.151346097	0.950442563	13
3602	0.372828569	0.075093564	0.346278984	0.372828569	0.399378153	0.3197294	0.425927737	2
3603	0.572631689	0.278033606	0.474331965	0.572631689	0.670931413	0.376032241	0.769231137	2
3604	6.523154463		6.523154463	6.523154463	6.523154463	6.523154463	6.523154463	1
3605	0.816408183		0.816408183	0.816408183	0.816408183	0.816408183	0.816408183	1
3606	1.224630883		1.224630883	1.224630883	1.224630883	1.224630883	1.224630883	1
3607	0.852600621	0.707996059	0.397630802	0.670259771	1.090109264	0.211338123	2.588732774	10
3609	0.602716106		0.602716106	0.602716106	0.602716106	0.602716106	0.602716106	1
3610	1.924538323		1.924538323	1.924538323	1.924538323	1.924538323	1.924538323	1
3611	1.279025347	1.476732614	0.356601259	0.739102064	1.661526152	0.213996156	3.423901106	4
3613	0.948389875	0.903365947	0.36608046	0.580754792	1.274368683	0.110290229	2.488650425	9
3615	2.985986121		2.985986121	2.985986121	2.985986121	2.985986121	2.985986121	1
3663	3.624575663	4.409920103	0.935710704	2.074658158	4.707631605	0.076510892	22.11627852	73
3664	2.668204306	1.615781134	2.096939408	2.668204306	3.239469205	1.525674509	3.810734103	2
3665	1.50910009	1.051630105	0.500272436	1.508282532	2.297258169	0.44505683	2.794630481	5
3668	2.70395106	4.362723465	0.622660699	1.261627015	2.663359904	0.128777437	22.39629591	39
3671	0.208787437	0.175993137	0.146564467	0.208787437	0.271010408	0.084341497	0.333233378	2
3672	0.10423172		0.10423172	0.10423172	0.10423172	0.10423172	0.10423172	1
3673	0.816622117	0.620810142	0.631339368	1.162767765	1.17497769	0.099910971	1.187187615	3
3674	0.211316891	0.057990505	0.177497226	0.204428698	0.238248363	0.1501455	0.286264666	4
3675	0.427153385		0.427153385	0.427153385	0.427153385	0.427153385	0.427153385	1
3677	4.28539372	5.268896598	1.296690822	2.624492292	5.515752379	0.135439793	56.01467384	362
3678	3.521764505	2.873126006	2.505961064	3.521764505	4.537567946	1.490157623	5.553371387	2
3679	0.868471179		0.868471179	0.868471179	0.868471179	0.868471179	0.868471179	1
3682	0.275848533	0.001672491	0.275257218	0.275848533	0.276439848	0.274665904	0.277031163	2
3684	0.560504444		0.560504444	0.560504444	0.560504444	0.560504444	0.560504444	1
3685	0.618491771		0.618491771	0.618491771	0.618491771	0.618491771	0.618491771	1
3810	0.428640709		0.428640709	0.428640709	0.428640709	0.428640709	0.428640709	1
3811	0.062818834		0.062818834	0.062818834	0.062818834	0.062818834	0.062818834	1
3812	0.114995802		0.114995802	0.114995802	0.114995802	0.114995802	0.114995802	1
3813	0.160084191		0.160084191	0.160084191	0.160084191	0.160084191	0.160084191	1
3829	5.793726198		5.793726198	5.793726198	5.793726198	5.793726198	5.793726198	1
3917	0.969174027	0.46544728	0.75132053	0.858210291	1.325133772	0.214844427	1.558254864	7
3918	0.858356218	0.674821725	0.470211416	0.7160128	1.104157602	0.21541338	1.785985892	4
3920	1.4890379	1.627853156	0.843991857	1.032646313	1.155569961	0.279072153	5.112423195	7
3921	0.263868038	0.070542031	0.238927664	0.263868038	0.288808412	0.21398729	0.313748787	2
3922	0.375968692	0.223092833	0.19777972	0.309272247	0.467897782	0.095160524	1.043670115	65
3923	0.325744254		0.325744254	0.325744254	0.325744254	0.325744254	0.325744254	1
3925	1.588240444	1.910958384	0.912614628	1.588240444	2.26386626	0.236988812	2.939492076	2
3926	0.337092515	0.270754156	0.157547384	0.248110151	0.391858887	0.097150442	1.23578007	46
3927	0.097746703		0.097746703	0.097746703	0.097746703	0.097746703	0.097746703	1
3928	0.272475644	0.132163341	0.218242887	0.311213704	0.346077431	0.12527207	0.380941158	3
3929	0.175774376		0.175774376	0.175774376	0.175774376	0.175774376	0.175774376	1
3930	0.334746355		0.334746355	0.334746355	0.334746355	0.334746355	0.334746355	1
3931	0.847058956	1.16083202	0.122070288	0.26294369	1.026941492	0.066274915	3.071919397	8
3932	0.407123935		0.407123935	0.407123935	0.407123935	0.407123935	0.407123935	1
3933	0.235069764	0.108215058	0.196809964	0.235069764	0.273329565	0.158550163	0.311589365	2
3934	0.404180559	0.311832723	0.195749235	0.332762164	0.474219323	0.075149687	1.648170948	80
3937	0.33589073	0.246367994	0.177223925	0.200034663	0.435355727	0.168639876	0.763218753	6
3940	0.227090702	0.129846257	0.128920913	0.193499268	0.276081933	0.049883971	0.522123172	26
3941	0.089264579		0.089264579	0.089264579	0.089264579	0.089264579	0.089264579	1
3945	0.460802638	0.142305915	0.390943571	0.465844212	0.533182491	0.31604293	0.600520771	3
3946	0.627752849		0.627752849	0.627752849	0.627752849	0.627752849	0.627752849	1
3951	0.173619877	0.130996495	0.127305622	0.173619877	0.219934132	0.080991367	0.266248386	2
3952	0.07884513	0.026118156	0.063926667	0.072666526	0.081727154	0.054890976	0.133050768	7
3954	0.092334183		0.092334183	0.092334183	0.092334183	0.092334183	0.092334183	1
3956	0.557811373	0.129157565	0.512147278	0.557811373	0.603475467	0.466483183	0.649139562	2
3957	0.349654663	1.035587615	0.120660542	0.178441269	0.249805017	0.065434145	7.891534323	56
3959	0.161822055		0.161822055	0.161822055	0.161822055	0.161822055	0.161822055	1
3960	0.169273925	0.101573398	0.133362305	0.169273925	0.205185544	0.097450686	0.241097163	2
3961	0.296221983	0.040870027	0.272627889	0.273189379	0.308299776	0.272066399	0.343410172	3
3962	0.172970036		0.172970036	0.172970036	0.172970036	0.172970036	0.172970036	1
3963	0.256977066		0.256977066	0.256977066	0.256977066	0.256977066	0.256977066	1
3964	0.312769725	0.350370677	0.111104736	0.145873867	0.326328245	0.091985212	1.096585111	8
3965	0.099604448		0.099604448	0.099604448	0.099604448	0.099604448	0.099604448	1
3968	0.737383576		0.737383576	0.737383576	0.737383576	0.737383576	0.737383576	1
3969	0.285809306	0.056634108	0.265786125	0.285809306	0.305832487	0.245762944	0.325855667	2
3970	0.575258405	0.154209269	0.520737195	0.575258405	0.629779615	0.466215985	0.684300825	2
3971	2.56204029		2.56204029	2.56204029	2.56204029	2.56204029	2.56204029	1
3977	1.982803088	2.674498108	0.4429033	0.640554667	2.851578665	0.245251933	5.062602663	3
3978	1.378642228	1.894616869	0.37013779	0.892066169	1.265580348	0.188483582	6.321174813	9
3979	0.432156887	0.069295535	0.407657216	0.432156887	0.456656559	0.383157545	0.48115623	2
3980	0.665113554	0.287440919	0.563487842	0.665113554	0.766739265	0.461862131	0.868364977	2
3981	0.543762139	0.337321322	0.371063053	0.526982109	0.708071209	0.215143998	0.889160309	3
3983	0.440196058	0.397511786	0.186924401	0.363572404	0.491713426	0.088420639	2.434741476	64
3984	0.182380159		0.182380159	0.182380159	0.182380159	0.182380159	0.182380159	1
3985	0.200210029		0.200210029	0.200210029	0.200210029	0.200210029	0.200210029	1
3986	0.233027987		0.233027987	0.233027987	0.233027987	0.233027987	0.233027987	1
3988	0.185904203	0.096737711	0.126860261	0.173366276	0.220583857	0.055704087	0.401703631	14
3989	0.285653738	0.230844616	0.117992229	0.220916264	0.385374262	0.071181385	1.306085001	53
3990	0.295969124	0.02571085	0.289518763	0.300170588	0.30662095	0.260863667	0.322671654	4
3991	0.329307361	0.245332892	0.159929756	0.254345349	0.435305367	0.064529613	0.787438239	12
3992	0.398877667	0.359699658	0.201947713	0.347113609	0.456418456	0.130582789	1.680751398	17
3993	0.482314893	0.501181839	0.181632165	0.30199432	0.616318961	0.116369421	2.127411599	16
3994	0.297960311	0.009604701	0.294564537	0.297960311	0.301356086	0.291168762	0.304751861	2
3995	0.624108019	0.555562081	0.316170091	0.43204157	0.594332018	0.195578647	1.582417771	5
3996	0.667645994	0.743645072	0.180032484	0.40705984	0.801905127	0.06772847	4.34152934	66
3999	0.105074982	0.03979946	0.081522083	0.114575876	0.129287904	0.044589954	0.152012123	6
4002	3.755292644		3.755292644	3.755292644	3.755292644	3.755292644	3.755292644	1
4003	1.709604344	0.559909466	1.281068461	1.824337742	1.92262445	1.047943779	2.687563064	7
4004	0.610369385		0.610369385	0.610369385	0.610369385	0.610369385	0.610369385	1
4005	0.184903478		0.184903478	0.184903478	0.184903478	0.184903478	0.184903478	1
4006	0.243463944		0.243463944	0.243463944	0.243463944	0.243463944	0.243463944	1
4026	0.681487213	0.732685936	0.225137775	0.481010653	0.679239222	0.041674594	2.470450668	11
4027	0.228527708	0.149578028	0.136852716	0.174302486	0.238508577	0.100104949	0.556778316	10
4028	0.230990759	0.096783632	0.196772578	0.230990759	0.26520894	0.162554397	0.299427122	2
4029	0.272195196	0.185299558	0.137091056	0.215115567	0.293852445	0.0729006	0.699285351	18
4030	0.049933811		0.049933811	0.049933811	0.049933811	0.049933811	0.049933811	1
4031	0.758842731	0.50714809	0.546086612	0.621504671	0.790006755	0.17774295	1.771142682	9
4032	0.345086789		0.345086789	0.345086789	0.345086789	0.345086789	0.345086789	1
4033	0.068444799		0.068444799	0.068444799	0.068444799	0.068444799	0.068444799	1
4034	3.138578549	4.684539592	0.442489291	0.814267894	4.672512479	0.070710689	8.530757065	3
4035	0.622920414	1.087355751	0.138701479	0.273392597	0.530997153	0.100905391	3.847469241	11
4036	2.48314639	3.579699982	0.536833514	0.908052081	2.854364956	0.293213899	7.823267498	4
4037	2.638831434	4.83320438	0.662992914	1.385614571	2.61215081	0.139466073	42.34646708	116
4038	1.11234878		1.11234878	1.11234878	1.11234878	1.11234878	1.11234878	1
4039	0.301178403		0.301178403	0.301178403	0.301178403	0.301178403	0.301178403	1
4040	0.720771339	0.232728476	0.638489398	0.720771339	0.803053281	0.556207456	0.885335223	2
4041	3.942466381	6.921684208	0.231357497	0.524246957	1.667231448	0.048825868	25.79359933	42
4042	0.601201788	0.455140877	0.289497152	0.428554338	0.898827381	0.060224078	1.595751798	14
4044	0.685415244	0.501147896	0.299463739	0.64783935	1.033790855	0.198786531	1.247195746	4
4045	0.284183395	0.107462338	0.246189721	0.284183395	0.322177069	0.208196047	0.360170743	2
4046	0.348356083	0.251526014	0.179905964	0.28723827	0.419463446	0.081715606	0.989340165	12
4050	0.172518384		0.172518384	0.172518384	0.172518384	0.172518384	0.172518384	1
4051	0.184304137	0.005022442	0.182528436	0.184304137	0.186079839	0.180752734	0.18785554	2
4052	0.516739614		0.516739614	0.516739614	0.516739614	0.516739614	0.516739614	1
4053	0.429587622	0.280777446	0.198284843	0.384913665	0.512908678	0.119680313	1.046162912	22
4054	0.352465588		0.352465588	0.352465588	0.352465588	0.352465588	0.352465588	1
4057	0.12992412	0.037503373	0.115413939	0.14325037	0.151097427	0.087577508	0.158944483	3
4058	0.325221883		0.325221883	0.325221883	0.325221883	0.325221883	0.325221883	1
4059	0.269980219	0.130037713	0.224004945	0.269980219	0.315955493	0.17802967	0.361930768	2
4060	0.167655042		0.167655042	0.167655042	0.167655042	0.167655042	0.167655042	1
4061	0.10773247		0.10773247	0.10773247	0.10773247	0.10773247	0.10773247	1
4062	0.062964873	0.005460864	0.061034166	0.062964873	0.06489558	0.059103459	0.066826287	2
4063	0.093386961	0.026233828	0.083069055	0.102274164	0.108148468	0.063863947	0.114022772	3
4078	0.765325024		0.765325024	0.765325024	0.765325024	0.765325024	0.765325024	1
4079	2.136055141		2.136055141	2.136055141	2.136055141	2.136055141	2.136055141	1
4080	0.902096416	0.912620292	0.415936018	0.587468737	0.751618393	0.338922603	2.733625029	6
4100	0.038612028		0.038612028	0.038612028	0.038612028	0.038612028	0.038612028	1
4102	0.119413203		0.119413203	0.119413203	0.119413203	0.119413203	0.119413203	1
4103	0.307592589		0.307592589	0.307592589	0.307592589	0.307592589	0.307592589	1
4105	0.215882346	0.055407468	0.196292848	0.215882346	0.235471844	0.176703349	0.255061343	2
4108	0.384617634	0.320618862	0.206563253	0.29423518	0.517480788	0.118891326	0.740726397	3
4109	0.31930709		0.31930709	0.31930709	0.31930709	0.31930709	0.31930709	1
4110	0.241121267	0.145039957	0.099662596	0.233191099	0.34455256	0.09289738	0.444534838	8
4111	0.091894069		0.091894069	0.091894069	0.091894069	0.091894069	0.091894069	1
4112	0.143159005	0.069087481	0.104951574	0.124792355	0.172183111	0.085110792	0.219573868	3
4113	0.478669415		0.478669415	0.478669415	0.478669415	0.478669415	0.478669415	1
4114	0.207192465	0.093398332	0.174171168	0.207192465	0.240213762	0.141149871	0.273235058	2
4115	0.123408412	0.016696883	0.117505173	0.123408412	0.129311652	0.111601934	0.135214891	2
4118	0.128625231	0.014163513	0.123617673	0.128625231	0.133632789	0.118610115	0.138640347	2
4119	0.232192298	0.12494142	0.138869762	0.174793268	0.357958654	0.092436939	0.43678948	14
4120	0.090902093	0.04879822	0.074020098	0.082036043	0.132813485	0.022511777	0.143129063	5
4121	0.233974008	0.137563592	0.129409611	0.228176286	0.292806443	0.047500124	0.862117497	57
4122	0.286345045	0.23890109	0.166969937	0.208463303	0.297044757	0.056654059	0.951737639	13
4123	0.268737225	0.163237461	0.159808447	0.242322148	0.355889211	0.055512207	1.001111916	82
4124	0.118398527		0.118398527	0.118398527	0.118398527	0.118398527	0.118398527	1
4125	0.056454265		0.056454265	0.056454265	0.056454265	0.056454265	0.056454265	1
4128	0.268788388		0.268788388	0.268788388	0.268788388	0.268788388	0.268788388	1
4130	0.07493175	0.038429773	0.051909738	0.061981869	0.06897149	0.049556701	0.142238952	5
4133	0.30773591	0.172374602	0.158410694	0.302540365	0.410818837	0.096032188	0.605604091	8
4134	0.946795937		0.946795937	0.946795937	0.946795937	0.946795937	0.946795937	1
4135	0.200487658		0.200487658	0.200487658	0.200487658	0.200487658	0.200487658	1
4136	0.202009687	0.11083167	0.154917329	0.188032184	0.235124542	0.081982527	0.349991856	4
4137	0.918521151		0.918521151	0.918521151	0.918521151	0.918521151	0.918521151	1
4138	0.225271724		0.225271724	0.225271724	0.225271724	0.225271724	0.225271724	1
4139	0.253178705	0.244319294	0.112778209	0.13633706	0.335158379	0.089219359	0.533979697	3
4140	0.249833432		0.249833432	0.249833432	0.249833432	0.249833432	0.249833432	1
4141	0.229505293	0.107780691	0.135739527	0.235220888	0.315545506	0.090545824	0.399143266	10
4142	0.507523217	0.268800713	0.346839501	0.433890186	0.524206748	0.274423341	0.958256311	5
4143	0.311623435	0.199560638	0.212946965	0.222879728	0.321556199	0.190654191	0.610080095	4
4144	0.228256867		0.228256867	0.228256867	0.228256867	0.228256867	0.228256867	1
4145	0.19599477		0.19599477	0.19599477	0.19599477	0.19599477	0.19599477	1
4146	0.359991153	0.219559935	0.202962792	0.268810549	0.556393963	0.154440999	0.634616181	6
4147	0.194514976		0.194514976	0.194514976	0.194514976	0.194514976	0.194514976	1
4148	0.365349329	0.189522477	0.211307619	0.361565295	0.515607005	0.185272501	0.552994226	4
4149	0.237332961		0.237332961	0.237332961	0.237332961	0.237332961	0.237332961	1
4150	0.104977363		0.104977363	0.104977363	0.104977363	0.104977363	0.104977363	1
4151	0.33850282	0.247120372	0.16302482	0.25952876	0.462854744	0.104512528	0.745959961	6
4152	0.278209785	0.091120341	0.222891587	0.294528304	0.349846502	0.166305624	0.357476906	4
4153	0.413519594	0.222729317	0.257612177	0.387695757	0.538024043	0.074073813	0.804047613	12
4154	0.857520383	1.007411767	0.276911596	0.336567085	1.177652521	0.217256106	2.018737958	3
4155	0.504972285	0.462709068	0.183831615	0.255636061	0.793230105	0.08262255	1.50921917	15
4156	0.182240076		0.182240076	0.182240076	0.182240076	0.182240076	0.182240076	1
4157	0.190174775	0.057478248	0.169853146	0.190174775	0.210496405	0.149531516	0.230818034	2
4158	0.28799823	0.122623009	0.173429999	0.329141242	0.39657832	0.122001341	0.405370471	8
4159	0.417490708	0.323626417	0.192898085	0.305118336	0.538585338	0.093596909	1.000128384	8
4160	0.32979502		0.32979502	0.32979502	0.32979502	0.32979502	0.32979502	1
4161	0.193024965		0.193024965	0.193024965	0.193024965	0.193024965	0.193024965	1
4162	0.248031396		0.248031396	0.248031396	0.248031396	0.248031396	0.248031396	1
4165	0.080112781	0.010326559	0.076461791	0.080112781	0.083763771	0.072810801	0.087414761	2
4166	0.426032313	0.449700071	0.160863489	0.247008744	0.559226454	0.053788154	2.072429445	45
4167	0.467711069		0.467711069	0.467711069	0.467711069	0.467711069	0.467711069	1
4168	0.562199715	0.257822067	0.348860004	0.492115958	0.777050818	0.225709823	0.927243441	11
4172	0.337214006		0.337214006	0.337214006	0.337214006	0.337214006	0.337214006	1
4173	0.651472772	0.602790163	0.279159756	0.420856995	0.760935864	0.086311141	1.846330542	10
